date,region,category,product,sales,profit,orders,customer_rating
2025-03-04,South,Fashion,Watch,7652.33,1756.55,23,3.45
2023-12-17,West,Fitness,Exercise Bike,63554.4,13483.59,40,4.14
2025-08-05,West,Office,Mouse,907.2,204.42,16,4.23
2023-03-24,North,Electronics,Headphones,30609.54,5433.57,26,4.21
2023-09-29,South,Electronics,Headphones,27483.98,5504.61,31,4.96
2024-01-14,West,Fitness,Dumbbells,141.75,31.4,5,4.46
2024-02-29,Central,Fashion,Jeans,6792.0,1891.51,24,3.52
2024-02-24,Central,Fashion,Sneakers,2418.0,823.35,31,4.57
2025-10-28,East,Home,Coffee Machine,2090.7,570.2,23,4.69
2025-01-23,Central,Home,Air Purifier,13078.0,3832.64,26,4.45
2025-12-02,South,Fitness,Dumbbells,9197.93,1683.29,9,3.24
2025-04-23,East,Office,Mouse,15006.58,3285.26,38,4.82
2024-04-09,East,Home,Blender,7665.9,1832.0,23,3.53
2024-05-02,South,Office,Chair,2306.66,401.32,29,3.82
2023-11-29,Central,Home,Air Purifier,6105.6,1761.16,32,4.18
2025-08-28,East,Fashion,Backpack,1559.44,419.95,8,3.92
2023-07-09,East,Office,Keyboard,3296.64,895.49,34,4.0
2024-02-03,West,Electronics,Monitor,4972.8,1138.84,4,3.87
2024-09-22,East,Home,Coffee Machine,7468.95,2205.27,29,3.45
2023-10-22,North,Fashion,Jeans,983.65,316.94,5,3.69
2023-10-08,West,Office,Mouse,7728.0,1989.28,32,4.03
2024-06-21,South,Electronics,Laptop,9242.16,1654.59,12,4.99
2025-09-11,East,Electronics,Monitor,32433.12,5886.71,24,3.78
2023-04-19,South,Office,Printer,7537.87,1756.8,19,4.58
2024-10-22,Central,Fashion,Jacket,2415.0,675.43,35,4.07
2024-03-22,North,Home,Blender,10753.2,2961.12,40,4.64
2023-08-27,North,Fitness,Exercise Bike,18243.36,4619.89,24,3.51
2024-03-31,North,Home,Vacuum,6850.53,1424.7,9,3.23
2024-02-07,North,Fitness,Exercise Bike,4433.12,985.17,4,3.37
2024-02-14,South,Electronics,Monitor,9742.68,2278.37,18,3.64
2023-01-29,North,Fashion,Sneakers,1858.12,472.41,11,4.11
2024-01-15,Central,Fitness,Yoga Mat,21028.0,6683.66,28,3.4
2024-08-13,East,Office,Keyboard,654.48,137.05,8,3.61
2024-01-22,West,Fitness,Yoga Mat,815.85,196.89,1,3.35
2023-07-28,West,Office,Keyboard,1446.9,403.38,13,3.7
2025-03-30,East,Fashion,Jeans,7336.64,2188.48,32,3.62
2023-04-19,North,Office,Desk,14162.5,2726.34,25,4.39
2024-02-18,West,Fashion,Watch,5622.75,1265.43,35,3.97
2024-10-06,West,Electronics,Headphones,11970.0,2236.0,12,3.44
2025-10-01,North,Fitness,Exercise Bike,36597.96,9122.29,36,4.31
2023-05-06,East,Home,Coffee Machine,6371.08,1239.82,38,3.84
2024-05-22,South,Home,Vacuum,12435.4,2812.22,20,3.96
2023-02-11,East,Fashion,Watch,7878.0,1992.7,25,4.09
2024-09-05,Central,Home,Blender,1205.0,224.1,5,3.92
2023-07-14,North,Office,Mouse,13447.68,2383.82,34,4.65
2024-02-14,East,Fitness,Protein Mixer,39268.8,11811.25,36,3.58
2025-06-07,Central,Fitness,Yoga Mat,13050.0,2897.6,30,3.77
2024-06-30,West,Electronics,Smartphone,20939.1,3111.93,26,4.07
2024-02-18,North,Fitness,Exercise Bike,1557.36,490.46,18,3.24
2024-09-02,Central,Electronics,Tablet,2790.0,413.83,9,4.24
2023-07-04,West,Fashion,Backpack,8373.75,1985.33,25,3.59
2024-06-04,West,Home,Air Purifier,4510.8,1124.26,8,4.89
2024-09-23,East,Home,Air Purifier,13598.64,3989.26,17,3.42
2023-01-17,West,Office,Keyboard,6321.0,1679.69,20,4.58
2023-06-14,East,Fitness,Treadmill,24603.6,6834.57,28,3.83
2025-07-17,East,Fashion,Jeans,10017.18,2706.6,29,3.35
2023-09-24,Central,Office,Chair,4140.0,990.99,9,3.95
2024-04-04,West,Office,Keyboard,992.25,274.49,15,3.92
2023-11-02,East,Fitness,Protein Mixer,1437.43,350.04,1,3.41
2024-08-12,East,Office,Chair,16977.09,4365.35,39,4.63
2024-04-27,East,Electronics,Tablet,43783.5,5704.49,30,3.58
2024-06-08,Central,Fitness,Exercise Bike,3190.0,845.01,22,4.64
2025-10-30,East,Electronics,Laptop,13171.41,3110.65,9,4.87
2024-10-11,North,Fitness,Dumbbells,12069.54,3583.12,21,4.87
2024-06-24,Central,Home,Coffee Machine,15392.0,4255.66,32,3.3
2024-01-11,South,Office,Desk,14150.36,3769.27,28,4.21
2023-10-31,North,Fitness,Exercise Bike,5463.12,1414.15,12,3.58
2024-01-05,Central,Electronics,Monitor,22704.0,2795.21,22,4.91
2023-06-16,North,Home,Blender,513.97,123.14,1,5.0
2023-04-10,South,Fashion,Jacket,1955.52,732.16,36,4.76
2023-11-30,South,Electronics,Laptop,22698.0,4060.7,20,3.44
2024-02-14,Central,Electronics,Tablet,43734.0,8398.72,37,4.34
2024-11-30,Central,Electronics,Laptop,46063.2,9007.53,34,4.06
2024-05-24,East,Office,Chair,17343.72,2703.23,36,4.39
2024-06-05,East,Fashion,Backpack,2363.4,851.49,30,3.74
2024-06-26,West,Fashion,Watch,2457.0,695.8,39,3.22
2025-09-23,West,Fitness,Exercise Bike,5247.9,956.29,6,4.75
2024-05-10,South,Office,Keyboard,17198.1,3522.93,30,4.0
2025-07-09,North,Fitness,Exercise Bike,16817.84,4706.19,26,4.73
2024-08-18,Central,Fashion,Jeans,10716.0,2755.14,38,3.31
2024-10-08,Central,Electronics,Headphones,10504.0,1884.15,8,3.72
2025-06-16,East,Office,Keyboard,22019.01,5350.09,39,3.9
2023-11-28,West,Fitness,Yoga Mat,2279.34,663.49,9,4.09
2023-04-07,Central,Office,Chair,4884.0,1300.51,12,4.31
2025-09-23,South,Electronics,Monitor,12361.68,2813.0,18,3.29
2023-08-05,North,Fitness,Exercise Bike,793.1,182.91,7,4.47
2023-11-12,North,Fashion,Watch,4408.81,1304.06,29,3.72
2025-02-01,East,Office,Desk,14045.06,2523.39,34,4.03
2025-06-25,North,Fashion,Backpack,339.9,96.17,6,3.27
2025-11-30,North,Office,Mouse,12173.36,1838.51,21,4.46
2025-06-24,Central,Fitness,Dumbbells,1926.0,583.93,3,4.17
2024-10-01,Central,Office,Desk,776.0,170.87,2,3.96
2025-02-02,North,Fashion,Sneakers,362.56,93.46,8,4.54
2024-04-23,Central,Fashion,Jeans,2275.0,800.01,25,3.85
2025-04-23,West,Electronics,Smartphone,11294.85,1646.5,31,4.6
2025-05-17,West,Home,Lamp,8232.0,1755.34,10,4.15
2023-03-08,West,Office,Keyboard,3511.2,787.67,8,4.98
2023-02-27,West,Home,Coffee Machine,13398.0,3631.66,20,3.83
2024-09-26,West,Electronics,Headphones,54791.1,7448.15,39,3.47
2025-04-18,Central,Home,Vacuum,1317.0,339.45,3,4.47
2023-09-11,Central,Fashion,Backpack,10989.0,3301.34,37,3.23
2024-07-17,North,Fashion,Jacket,1526.46,546.34,6,3.24
2023-02-19,West,Fitness,Dumbbells,4628.4,951.48,8,3.48
2024-10-28,North,Fitness,Dumbbells,3708.0,801.34,25,4.82
2024-04-29,South,Electronics,Smartphone,20759.94,2642.24,18,3.62
2023-07-27,Central,Electronics,Tablet,19836.0,2580.05,29,4.97
2025-07-14,West,Office,Mouse,473.55,128.5,11,3.88
2025-11-11,Central,Home,Blender,1200.0,191.61,5,3.7
2025-10-30,Central,Fitness,Dumbbells,10080.0,2463.27,18,3.23
2025-09-02,Central,Office,Desk,1764.0,425.88,36,4.37
2025-06-30,North,Electronics,Monitor,11124.0,1571.4,25,4.89
2023-02-10,South,Fitness,Treadmill,4054.6,1278.91,20,4.09
2024-02-06,North,Fashion,Jacket,10570.89,3479.74,33,4.22
2023-05-14,South,Electronics,Monitor,7682.4,1098.75,18,3.66
2025-05-24,North,Fashion,Watch,4227.12,959.36,18,4.5
2025-12-26,West,Electronics,Tablet,30464.28,3954.78,22,3.96
2023-12-03,South,Electronics,Smartphone,30815.74,5295.19,31,3.64
2023-04-22,East,Fitness,Dumbbells,7029.6,1388.18,40,4.85
2023-09-19,North,Fitness,Yoga Mat,18515.28,4097.22,28,3.37
2023-01-22,Central,Fitness,Dumbbells,36040.0,6618.24,40,4.26
2023-05-19,North,Electronics,Laptop,47382.06,7143.05,33,4.63
2025-06-11,East,Electronics,Smartphone,12423.0,1710.51,10,4.26
2025-11-04,South,Office,Desk,1437.54,253.24,13,4.45
2024-11-18,East,Fitness,Protein Mixer,5921.83,1247.83,7,3.6
2024-03-12,Central,Office,Keyboard,7448.0,1917.05,14,4.2
2024-02-03,West,Office,Printer,5569.2,993.9,13,3.64
2024-06-20,South,Office,Desk,473.36,83.94,8,3.51
2023-05-14,West,Fashion,Jeans,4336.5,1123.71,35,3.28
2024-08-25,South,Fashion,Jeans,5971.32,1513.6,18,3.35
2023-12-09,North,Fitness,Protein Mixer,42201.98,10701.01,32,4.92
2025-04-01,Central,Fitness,Yoga Mat,13746.0,4184.55,29,4.88
2023-06-23,Central,Home,Coffee Machine,7751.0,1720.43,23,3.98
2024-07-13,East,Home,Air Purifier,3743.06,573.39,17,4.36
2023-08-31,North,Home,Blender,1676.84,315.97,22,3.69
2024-06-18,Central,Fashion,Jacket,5876.0,2222.8,26,4.91
2024-03-05,South,Fitness,Dumbbells,35705.7,7992.02,30,4.59
2025-07-10,West,Fitness,Dumbbells,2920.05,794.95,9,3.61
2024-09-05,Central,Fitness,Exercise Bike,900.0,262.69,10,4.23
2025-03-11,South,Fitness,Exercise Bike,2783.9,619.84,7,4.41
2025-09-27,Central,Office,Desk,4389.0,824.45,19,3.22
2023-11-18,West,Home,Air Purifier,3679.2,636.64,5,4.67
2024-09-27,Central,Fitness,Dumbbells,12532.0,2956.21,13,4.15
2025-08-05,West,Fashion,Watch,5260.5,1850.37,30,4.73
2025-06-03,South,Fitness,Dumbbells,2716.0,819.89,7,4.33
2025-10-07,South,Home,Vacuum,13188.12,2797.86,33,4.03
2024-12-04,West,Electronics,Headphones,21355.74,2856.58,17,3.32
2023-10-15,West,Fashion,Jacket,1187.55,276.0,39,4.57
2025-01-03,West,Home,Blender,11260.2,2720.09,14,4.39
2025-06-28,East,Electronics,Headphones,4637.92,765.06,16,3.81
2023-07-17,South,Office,Desk,1432.69,275.0,7,3.91
2024-03-13,South,Fitness,Treadmill,9583.6,2020.35,26,3.7
2023-05-18,North,Fashion,Backpack,1982.75,516.13,7,3.37
2024-11-11,South,Home,Air Purifier,18360.94,3889.32,22,4.11
2023-09-12,North,Electronics,Smartphone,33454.4,4333.24,40,4.36
2024-11-04,West,Office,Mouse,11022.48,2066.71,27,3.64
2024-03-31,South,Fashion,Sneakers,3178.69,725.81,29,4.99
2023-12-22,North,Office,Chair,8617.39,1641.53,28,3.65
2024-02-17,West,Home,Lamp,3045.0,672.48,25,4.68
2025-05-25,West,Fitness,Treadmill,42525.0,10355.03,36,4.29
2025-08-19,South,Electronics,Tablet,18565.8,3855.08,33,4.54
2023-05-26,East,Fitness,Exercise Bike,9032.43,2780.47,11,4.12
2025-02-28,North,Fitness,Yoga Mat,24794.16,6703.02,24,4.02
2023-11-27,South,Office,Printer,7032.89,1128.39,38,3.97
2025-02-22,Central,Home,Lamp,5502.0,1073.46,7,4.87
2023-12-11,North,Fitness,Yoga Mat,7060.03,1445.16,34,3.44
2023-08-14,Central,Fitness,Dumbbells,5232.0,1580.2,12,4.84
2024-08-23,North,Electronics,Smartphone,8044.3,993.95,22,3.68
2023-07-18,North,Electronics,Monitor,21432.24,5110.04,34,3.97
2024-05-05,East,Home,Coffee Machine,9803.06,1377.27,23,4.7
2023-09-09,Central,Office,Desk,9454.0,2227.87,29,4.98
2023-04-04,East,Home,Vacuum,7195.24,1408.35,26,4.06
2024-02-04,East,Electronics,Headphones,4299.57,772.85,9,4.04
2024-05-08,West,Fitness,Treadmill,6115.2,1380.26,28,3.7
2023-10-06,North,Home,Air Purifier,4839.97,1176.3,37,4.52
2024-04-22,West,Fitness,Protein Mixer,5208.0,1480.36,8,3.86
2023-01-04,Central,Home,Air Purifier,15975.0,3169.5,25,4.14
2023-08-07,South,Fashion,Jeans,1755.7,427.67,10,3.71
2024-09-24,East,Electronics,Monitor,17081.12,3064.41,14,4.69
2024-01-02,North,Office,Chair,16352.28,3350.86,36,3.33
2025-03-17,South,Home,Coffee Machine,7100.4,1150.33,20,3.46
2025-01-11,North,Office,Chair,4152.96,713.76,28,4.9
2025-06-07,East,Electronics,Monitor,7821.44,1310.85,16,4.6
2024-07-17,West,Electronics,Headphones,12390.0,1609.66,8,4.23
2023-07-13,East,Fashion,Watch,9898.0,3543.03,28,4.17
2025-12-21,West,Fitness,Treadmill,12317.76,2419.52,8,4.45
2024-10-05,West,Electronics,Monitor,4978.05,649.83,11,3.74
2023-01-01,West,Fashion,Jacket,6247.5,2360.08,35,3.83
2023-07-22,South,Fashion,Jeans,1784.8,561.65,20,3.7
2024-06-06,North,Fashion,Watch,6921.6,2116.24,30,3.33
2025-11-13,East,Home,Blender,15746.3,2828.03,28,4.43
2023-07-02,East,Fitness,Treadmill,5890.32,1372.49,18,4.87
2025-09-29,East,Office,Mouse,21125.16,3440.84,36,3.53
2025-04-04,Central,Fashion,Jeans,2820.0,1034.8,10,4.35
2025-05-06,Central,Home,Blender,15972.0,3566.47,33,3.61
2024-10-02,West,Electronics,Tablet,4204.2,794.75,11,3.22
2025-09-09,South,Fitness,Protein Mixer,28120.3,5090.35,26,4.16
2023-03-28,Central,Home,Blender,2484.0,551.92,12,3.88
2024-05-26,East,Home,Vacuum,6371.08,1535.36,19,4.87
2025-09-26,West,Fashion,Sneakers,5890.5,1674.85,22,3.22
2023-06-23,South,Fitness,Exercise Bike,26880.64,6609.89,32,3.86
2023-08-11,East,Office,Mouse,13828.92,3662.8,28,3.44
2023-11-25,North,Fitness,Yoga Mat,18988.67,3756.73,27,4.6
2023-09-27,West,Fitness,Protein Mixer,6834.45,1879.22,23,4.96
2024-08-15,West,Electronics,Headphones,31794.0,4397.09,40,4.99
2025-08-28,South,Office,Keyboard,20420.44,3457.88,38,3.55
2024-02-13,North,Office,Keyboard,1895.2,525.76,20,3.97
2024-07-05,North,Electronics,Tablet,19986.12,4545.1,21,3.71
2025-06-01,North,Home,Lamp,11082.8,2762.65,20,3.85
2025-01-31,Central,Home,Lamp,1500.0,388.22,6,4.84
2023-07-22,West,Office,Chair,19497.45,3436.62,31,4.19
2025-01-19,East,Home,Lamp,13116.87,3496.19,27,4.94
2023-05-05,Central,Home,Vacuum,2705.0,544.96,5,3.69
2024-03-22,South,Office,Desk,1616.02,421.49,34,3.6
2023-03-22,East,Fashion,Jacket,638.32,140.57,4,3.83
2023-06-20,East,Fashion,Backpack,9251.6,2561.56,40,4.51
2023-02-02,East,Home,Blender,30487.86,5344.59,39,4.65
2024-04-19,West,Fitness,Dumbbells,33801.6,6978.02,32,4.51
2023-11-30,East,Home,Vacuum,4472.28,951.72,5,4.5
2023-07-24,Central,Office,Desk,1299.0,324.9,3,4.63
2024-11-24,Central,Electronics,Laptop,12319.2,2683.81,29,3.68
2023-04-02,North,Fashion,Sneakers,7814.61,1903.48,27,4.38
2025-10-04,North,Office,Keyboard,3600.88,696.35,23,3.28
2025-12-22,West,Office,Chair,5670.0,1062.05,20,3.86
2023-11-01,North,Home,Vacuum,7126.78,1485.17,31,3.78
2024-12-23,West,Office,Chair,26830.44,5187.68,39,3.95
2025-10-05,Central,Fitness,Protein Mixer,30856.0,9058.73,38,3.36
2023-02-05,South,Home,Vacuum,3815.01,1009.39,23,4.7
2024-03-07,South,Fashion,Watch,776.0,257.81,10,4.39
2023-11-20,Central,Electronics,Headphones,4627.2,598.06,16,4.54
2025-04-22,West,Fashion,Backpack,1394.4,419.06,8,3.22
2024-06-12,Central,Fitness,Exercise Bike,5390.0,1687.88,11,3.92
2024-01-12,West,Electronics,Smartphone,29216.25,5794.28,21,3.96
2023-06-09,North,Home,Vacuum,713.79,168.12,11,4.19
2023-06-24,East,Electronics,Smartphone,5441.88,858.45,4,3.92
2024-12-29,West,Office,Printer,1225.98,307.42,7,4.76
2023-11-07,South,Electronics,Tablet,18381.89,3986.98,14,4.13
2025-07-05,East,Fashion,Jeans,9586.92,3638.44,28,4.29
2023-07-19,West,Office,Mouse,6249.6,1192.32,32,3.85
2025-08-01,South,Electronics,Laptop,5494.08,1299.91,8,4.32
2025-11-15,East,Office,Keyboard,14438.56,3812.69,33,3.3
2023-11-13,North,Office,Mouse,10829.83,1938.5,26,4.04
2023-06-25,North,Fashion,Watch,3267.16,1085.89,26,4.06
2023-11-15,North,Home,Air Purifier,31555.08,6337.7,37,3.97
2024-03-09,North,Fitness,Dumbbells,6686.76,1482.9,12,4.77
2024-01-12,East,Fashion,Jacket,1910.92,660.06,11,4.94
2025-03-07,Central,Fitness,Yoga Mat,12090.0,3433.52,10,3.77
2025-10-19,South,Office,Keyboard,5144.88,1432.7,34,4.35
2024-03-23,North,Fashion,Sneakers,4217.85,1317.21,39,3.23
2024-09-20,East,Home,Vacuum,20479.77,4644.7,27,3.4
2025-02-03,West,Office,Keyboard,4109.7,984.32,19,4.87
2023-07-03,North,Electronics,Laptop,7678.65,1013.31,35,3.96
2025-02-19,Central,Office,Keyboard,7200.0,1847.91,30,3.87
2024-07-02,East,Office,Mouse,9653.58,1480.98,27,4.53
2025-05-30,South,Home,Coffee Machine,5851.04,1360.11,26,4.96
2025-11-25,East,Office,Keyboard,19478.05,4382.59,33,4.71
2023-07-10,South,Office,Printer,2432.76,560.39,38,3.25
2024-01-18,East,Office,Keyboard,4314.72,1099.92,16,3.35
2023-07-31,Central,Office,Desk,5100.0,1358.12,10,4.71
2023-02-14,West,Fitness,Treadmill,5131.35,1504.5,27,3.22
2023-03-06,Central,Office,Mouse,15249.0,2601.33,39,3.25
2023-11-09,Central,Electronics,Monitor,15674.4,2141.56,21,3.56
2024-08-25,Central,Electronics,Tablet,14768.0,2215.37,13,3.39
2024-02-26,South,Fashion,Backpack,5674.5,1763.31,18,3.87
2023-03-11,South,Electronics,Headphones,46417.41,10174.81,39,3.52
2025-01-02,South,Home,Air Purifier,2473.5,472.37,10,4.04
2023-05-16,Central,Home,Blender,9114.0,2162.43,14,3.33
2024-10-17,East,Fitness,Exercise Bike,3139.08,640.25,3,3.89
2023-02-06,East,Fashion,Sneakers,2284.62,508.56,26,4.05
2024-10-11,East,Fitness,Yoga Mat,37620.48,9165.91,32,4.94
2023-07-30,Central,Electronics,Tablet,1673.0,400.22,7,4.5
2023-04-18,North,Home,Lamp,762.2,203.25,5,4.86
2023-09-16,North,Fashion,Watch,10335.02,3084.14,29,3.7
2024-06-24,North,Fitness,Dumbbells,16842.56,3532.67,14,4.04
2023-08-03,West,Fitness,Dumbbells,24365.25,4911.06,21,4.85
2025-07-15,West,Office,Printer,2966.25,508.25,5,3.47
2023-02-03,South,Electronics,Laptop,37036.54,6456.1,34,3.47
2024-11-14,Central,Fashion,Watch,336.0,95.57,4,4.27
2025-11-28,West,Fashion,Jeans,7056.0,1852.82,16,3.32
2025-04-08,South,Electronics,Tablet,30481.28,4410.17,32,4.52
2025-09-03,Central,Electronics,Smartphone,8855.0,1261.67,11,3.8
2023-12-16,North,Office,Printer,15820.8,3345.05,32,3.72
2023-12-09,Central,Office,Mouse,4732.8,925.74,29,4.03
2025-11-26,East,Home,Coffee Machine,363.6,63.72,2,3.26
2024-02-27,East,Fashion,Watch,5656.0,1484.41,35,4.42
2025-05-04,Central,Home,Air Purifier,7820.0,1248.65,34,4.63
2023-01-18,North,Home,Coffee Machine,10019.84,1889.57,19,3.23
2023-09-10,East,Electronics,Smartphone,6690.24,1332.9,23,4.75
2024-07-08,North,Fashion,Jacket,1193.77,384.31,19,3.96
2024-09-28,East,Electronics,Tablet,4854.06,980.51,9,3.35
2024-01-11,Central,Fashion,Watch,8381.0,2318.78,29,4.04
2023-02-24,North,Fitness,Exercise Bike,21160.32,6474.8,16,3.3
2023-01-13,West,Fitness,Dumbbells,571.2,150.34,4,4.22
2025-11-12,North,Home,Vacuum,22267.78,5396.53,32,4.49
2024-02-16,Central,Electronics,Headphones,3312.0,604.04,8,3.9
2025-09-17,West,Electronics,Tablet,16930.2,3777.43,29,4.67
2024-02-15,Central,Office,Chair,20178.0,4778.17,38,3.95
2024-08-03,North,Fitness,Dumbbells,32173.08,8583.22,38,4.83
2024-07-21,West,Office,Keyboard,2969.4,718.03,14,3.83
2023-10-14,West,Fashion,Backpack,11392.5,4196.84,31,4.6
2024-10-25,South,Fashion,Backpack,1096.1,259.77,5,4.88
2024-04-29,South,Fitness,Yoga Mat,3933.35,1120.97,5,3.87
2023-08-09,East,Electronics,Smartphone,14443.0,2072.37,13,3.98
2023-02-19,North,Fashion,Jacket,93.73,23.4,1,4.51
2024-02-29,South,Fashion,Watch,7837.6,2508.62,40,4.77
2025-11-25,South,Fashion,Sneakers,642.53,236.17,4,3.65
2024-08-12,South,Home,Vacuum,24211.2,3609.01,40,4.05
2024-11-23,North,Home,Vacuum,2669.76,514.56,9,3.31
2023-03-14,Central,Fitness,Treadmill,7500.0,2109.5,6,4.09
2025-09-05,West,Office,Printer,3726.45,975.73,13,3.29
2025-05-24,West,Fitness,Dumbbells,38682.0,9326.75,40,3.62
2025-04-25,South,Fashion,Sneakers,237.65,75.19,5,4.8
2025-03-25,Central,Home,Blender,12019.0,3038.89,17,4.75
2024-08-22,East,Fitness,Yoga Mat,22597.74,7074.88,33,3.34
2024-09-16,South,Office,Mouse,742.05,178.67,3,4.1
2025-02-25,East,Electronics,Tablet,20073.75,3602.09,25,3.53
2024-09-16,North,Fitness,Protein Mixer,1767.48,464.38,22,3.81
2023-04-27,West,Fashion,Watch,9229.5,3448.59,30,4.04
2024-07-28,North,Office,Chair,2877.82,446.12,22,4.38
2024-09-20,North,Fashion,Sneakers,7632.3,2457.9,30,4.2
2023-06-12,Central,Fitness,Treadmill,15759.0,3117.31,17,3.46
2023-08-23,South,Fashion,Sneakers,9030.7,3420.06,38,4.96
2023-04-02,Central,Electronics,Tablet,46497.0,8055.96,33,4.68
2024-08-02,West,Fitness,Treadmill,29290.8,9137.18,22,3.26
2023-11-04,East,Home,Vacuum,3639.64,805.49,21,3.59
2025-02-19,South,Fashion,Sneakers,9941.53,3584.49,37,4.64
2025-12-01,Central,Fashion,Watch,7159.2,1839.5,19,3.77
2025-04-19,West,Electronics,Smartphone,4835.25,1110.93,5,4.22
2025-04-14,South,Office,Mouse,3862.54,620.31,22,4.34
2023-02-01,West,Office,Chair,5305.65,883.03,31,4.98
2025-03-05,Central,Office,Mouse,6432.0,1064.33,16,4.31
2025-07-08,East,Electronics,Laptop,31842.27,6496.26,31,4.12
2025-01-27,Central,Office,Desk,14124.0,2631.43,33,3.29
2025-11-06,Central,Fashion,Jeans,2635.2,887.95,12,3.97
2024-10-05,Central,Home,Lamp,6194.0,1744.58,19,4.98
2023-10-16,East,Electronics,Smartphone,759.52,145.68,2,4.08
2024-07-31,South,Electronics,Tablet,11776.77,2587.65,9,4.0
2023-06-27,East,Fitness,Exercise Bike,1593.78,321.85,6,4.02
2023-03-20,East,Fashion,Sneakers,2389.66,768.32,13,3.21
2024-03-26,West,Office,Mouse,3918.6,731.75,12,4.74
2023-05-18,West,Office,Desk,7172.55,1647.82,27,4.15
2024-08-21,South,Office,Printer,12069.71,2273.98,23,4.58
2024-05-21,East,Fitness,Exercise Bike,7886.08,2393.46,8,4.76
2023-03-01,South,Fashion,Watch,888.52,310.49,4,3.97
2025-09-21,East,Home,Vacuum,20092.94,3348.4,29,4.91
2023-09-22,East,Fashion,Jeans,1296.84,298.47,6,3.29
2024-02-11,Central,Office,Printer,6468.0,1248.94,11,3.26
2025-10-24,North,Electronics,Monitor,20476.4,2516.74,20,4.66
2024-07-06,South,Fitness,Exercise Bike,2052.52,413.09,2,4.63
2024-10-24,East,Office,Mouse,10253.52,1670.9,18,3.97
2024-07-24,Central,Office,Keyboard,5296.0,1478.17,16,4.49
2023-02-20,Central,Fitness,Dumbbells,28934.0,7759.75,37,4.21
2024-05-26,Central,Office,Keyboard,6256.0,1399.24,34,3.76
2024-10-20,North,Home,Blender,1483.2,281.93,36,4.48
2023-08-04,North,Fashion,Jeans,294.58,70.16,11,4.79
2025-09-24,Central,Fitness,Dumbbells,15998.0,4851.1,19,3.78
2023-10-17,South,Home,Lamp,17134.08,3667.74,24,4.5
2025-08-28,Central,Office,Chair,11315.0,3134.33,31,4.17
2025-08-17,North,Home,Vacuum,3819.24,543.33,36,4.84
2025-01-22,East,Fitness,Protein Mixer,15414.62,3378.85,13,3.38
2024-11-07,West,Fashion,Jeans,4621.68,1610.82,14,3.46
2024-10-24,North,Office,Keyboard,2682.12,516.37,28,3.88
2024-09-30,East,Fitness,Exercise Bike,2615.9,731.38,14,4.21
2025-06-10,North,Fitness,Yoga Mat,18312.37,5854.57,23,3.89
2025-06-24,South,Office,Desk,11213.2,3010.02,20,3.69
2023-03-31,West,Home,Air Purifier,1417.5,424.62,2,4.05
2025-01-26,North,Fashion,Sneakers,537.66,123.65,6,3.38
2023-02-04,South,Fashion,Backpack,7449.6,2437.08,24,3.32
2023-06-21,East,Fashion,Jacket,4346.03,1610.53,13,3.76
2024-11-30,North,Fashion,Backpack,642.72,205.84,8,3.24
2025-02-06,South,Office,Desk,1551.03,381.48,13,3.7
2024-04-07,West,Fashion,Backpack,3052.35,841.89,17,4.36
2025-02-28,North,Fitness,Dumbbells,10802.64,2461.98,23,4.19
2024-03-07,Central,Home,Vacuum,4104.0,886.6,8,4.21
2023-08-03,East,Fashion,Sneakers,7357.85,1979.29,31,4.04
2025-07-23,West,Office,Desk,8148.0,1617.52,16,4.95
2025-05-12,North,Office,Mouse,648.9,111.37,2,4.14
2024-11-13,South,Fashion,Jacket,6879.24,1702.82,30,3.75
2025-06-13,South,Office,Chair,281.3,54.8,1,4.84
2023-07-16,South,Fitness,Exercise Bike,6070.26,1453.48,21,3.33
2024-03-30,North,Fitness,Protein Mixer,17674.8,4166.75,22,3.61
2024-03-08,North,Fitness,Dumbbells,8899.2,2625.07,12,4.93
2025-03-26,South,Fitness,Dumbbells,1317.26,266.78,7,4.11
2025-04-02,West,Fitness,Treadmill,7518.0,1745.65,8,3.8
2024-01-02,North,Fashion,Backpack,98.88,34.61,1,4.51
2025-08-09,North,Fitness,Exercise Bike,25387.44,6082.79,24,4.58
2024-01-02,East,Electronics,Monitor,16543.8,2576.23,21,3.91
2023-07-13,Central,Office,Desk,3384.0,709.1,18,4.88
2023-03-25,West,Fashion,Jeans,3890.25,1466.01,39,3.34
2023-02-15,West,Home,Air Purifier,6493.2,1942.68,8,4.63
2025-08-26,Central,Electronics,Tablet,20460.0,4103.72,33,3.93
